mean_amount,median_amount,mean_POS_amount,median_POS_amount,mean_WD_ATM_ROS_amount,median_WD_ATM_ROS_amount,mean_DEPOSIT_amount,median_DEPOSIT_amount,mean_WD_ATM_PARTNER_amount,median_WD_ATM_PARTNER_amount,mean_WD_ATM_OTHER_amount,median_WD_ATM_OTHER_amount,mean_C2C_IN_amount,median_C2C_IN_amount,mean_C2C_OUT_amount,median_C2C_OUT_amount,mean_BACK_TRX_amount,median_BACK_TRX_amount,mean_CAT_amount,median_CAT_amount,mean_POS,mean_WD_ATM_ROS,mean_DEPOSIT,mean_WD_ATM_PARTNER,mean_WD_ATM_OTHER,mean_C2C_IN,mean_C2C_OUT,mean_BACK_TRX,mean_CAT,min_month,max_month,min_dayofyear,max_dayofyear,churn
3975.7614012017866,550.265101755049,2720.567185689108,380.1901778753564,483.69294245898345,0.0,0.0,0.0,765.280234089812,0.0,0.0,0.0,1.229435561620192,0.0,1.6632398301957552,0.0,3.3283635720672846,0.0,0.0,0.0,0.8695652173913043,0.023411371237458192,0.0,0.08695652173913043,0.0,0.0033444816053511705,0.013377926421404682,0.0033444816053511705,0.0,3,6,89,181,1
1685.2103241194486,617.3167555943076,990.5840107971927,415.8011241024952,6.804977711548455,0.0,0.0,0.0,532.8806643780633,0.0,0.0,0.0,0.0,0.0,154.94067123264392,0.0,0.0,0.0,0.0,0.0,0.8931297709923665,0.007633587786259542,0.0,0.07633587786259542,0.0,0.0,0.022900763358778626,0.0,0.0,4,7,97,187,1
5027.812992389352,512.2592967459493,646.253438978695,285.29626376273825,82.67871947515516,0.0,0.0,0.0,3729.932333611368,0.0,0.0,0.0,11.535333986092299,0.0,509.3409138196989,0.0,45.46072619780994,0.0,2.611526320533073,0.0,0.7554347826086957,0.016304347826086956,0.0,0.14130434782608695,0.0,0.043478260869565216,0.02717391304347826,0.010869565217391304,0.005434782608695652,1,12,2,364,1
6832.1599959572295,2268.460576061864,611.8634732695986,0.0,1014.9378768425101,0.0,2784.979905771763,0.0,42.99668762911034,0.0,1562.3405477131614,0.0,71.08026276048952,0.0,648.8472119473186,0.0,95.11403002327812,0.0,0.0,0.0,0.4461538461538462,0.03076923076923077,0.06153846153846154,0.015384615384615385,0.38461538461538464,0.015384615384615385,0.03076923076923077,0.015384615384615385,0.0,1,5,11,137,1
12496.818015298253,7454.935747327231,8195.318089904022,3249.5544043656064,0.0,0.0,215.60593481451738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4085.8939905797138,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,3,6,60,152,0
1166.1909732319227,315.88500479273273,730.3014234790163,291.4419088574987,0.0,0.0,435.88954975290636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9578947368421052,0.0,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,2,5,32,121,0
3824.934766971429,1148.7274961497528,1768.0608660486248,958.0533528128308,0.0,0.0,862.7861571041885,0.0,0.0,0.0,0.0,0.0,1178.2703670114117,0.0,0.0,0.0,15.817376807204393,0.0,0.0,0.0,0.9324324324324325,0.0,0.02702702702702703,0.0,0.0,0.02702702702702703,0.0,0.013513513513513514,0.0,1,12,2,366,0
45826.01392060452,63516.8961297322,24653.715210693787,1640.9597600822367,0.0,0.0,21172.298709910734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4,5,118,129,1
3932.0831097239356,1574.0214974644791,1789.3727552650323,1067.1227094965434,1353.818904562167,0.0,745.0531385992964,0.0,28.24509968532073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.593211612119068,0.0,0.0,0.0,0.8701298701298701,0.03896103896103896,0.06493506493506493,0.012987012987012988,0.0,0.0,0.0,0.012987012987012988,0.0,6,8,172,220,0
4821.854684983917,514.7290109215853,1615.6492967834813,450.33547551247364,0.0,0.0,0.0,0.0,3206.2053882004348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9693877551020408,0.0,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,5,8,137,229,1
2684.45006787836,263.91309480354755,1180.5242713207963,241.31804745555826,1390.565345094569,0.0,113.36045146299514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9634146341463414,0.018292682926829267,0.018292682926829267,0.0,0.0,0.0,0.0,0.0,0.0,5,8,123,213,0
3344.905452151168,2605.0119074952763,52.89101177841413,0.0,2647.9325073702007,1316.8480414901694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0819330025533,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,6,8,172,233,0
13623.435496309476,2355.267658621904,2151.1895990931635,507.39140143673865,7425.101619851213,0.0,0.0,0.0,4047.1442773650983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6495726495726496,0.27350427350427353,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,3,6,61,153,1
3906.955077683593,924.900997027752,2576.88278808565,644.123291993384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.60251097563487,0.0,1204.9105986623622,0.0,48.559179959945496,0.0,0.0,0.0,0.9365079365079365,0.0,0.0,0.0,0.0,0.007936507936507936,0.031746031746031744,0.023809523809523808,0.0,1,12,10,365,1
5085.466009682286,804.0311996055443,2459.9997790293664,199.2299486020795,157.0632726569555,0.0,2468.4029579959642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8113207547169812,0.03773584905660377,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,5,7,130,200,0
7423.915884638203,589.3916171439079,1710.1543521198535,395.8232077638577,1989.714177932151,0.0,3667.0828893738535,0.0,0.0,0.0,8.477157780583465,0.0,48.48730743176297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.05194805194805195,0.06493506493506493,0.0,0.012987012987012988,0.012987012987012988,0.0,0.0,0.0,2,6,59,153,0
3139.3003520483644,2215.542700334735,1579.1523893204594,1072.6398301360864,24.56787821202671,0.0,1535.580084515878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.011695906432748537,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,1,12,1,366,0
11346.07541725639,965.8491323625897,2926.260314874473,351.7179887917347,8303.674248026142,0.0,0.0,0.0,0.0,0.0,86.92268265456603,0.0,0.0,0.0,0.0,0.0,29.218171701209595,0.0,0.0,0.0,0.7604166666666666,0.20833333333333334,0.0,0.0,0.010416666666666666,0.0,0.0,0.020833333333333332,0.0,8,11,219,311,1
16132.027620683535,7059.065908641752,6851.665068923207,1368.9794206090405,3928.0303340687187,0.0,5352.332217691607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.13333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2,5,45,131,1
2111.1757942623312,512.8532386006227,942.4720916945719,375.9113642444607,0.0,0.0,0.0,0.0,0.0,0.0,5.21462724688084,0.0,1020.8405884977316,0.0,142.64848682314712,0.0,0.0,0.0,0.0,0.0,0.9463087248322147,0.0,0.0,0.0,0.006711409395973154,0.040268456375838924,0.006711409395973154,0.0,0.0,7,9,184,268,0
2075.497325987341,1483.9703364540576,1054.1564241731573,941.9099321653384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.3409018141834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1,12,15,361,1
3981.1107865010686,917.8302714329276,1143.8062807650374,79.27612019853434,0.0,0.0,1806.462780935103,0.0,296.9582918508876,0.0,0.0,0.0,148.35874062582195,0.0,518.2379328723491,0.0,67.28675945186964,0.0,0.0,0.0,0.628099173553719,0.0,0.2231404958677686,0.024793388429752067,0.0,0.03305785123966942,0.08264462809917356,0.008264462809917356,0.0,6,8,177,234,0
1427.5139501753636,294.4761105208835,1143.226204425978,255.9148968874381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.7018225764711,0.0,0.0,0.0,21.585923172914658,0.0,0.0,0.0,0.9663865546218487,0.0,0.0,0.0,0.0,0.01680672268907563,0.0,0.01680672268907563,0.0,6,9,177,269,1
1714.2703814135195,280.3430981757144,1157.3544248798107,229.07601103926874,0.0,0.0,556.9159565337089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9482758620689655,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,6,9,153,244,1
22109.89005200649,12658.53357937717,21608.84305759373,12658.53357937717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.046994412757,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2,4,36,115,1
3069.8485365794877,463.59695333861333,786.2544144510993,251.5159823523635,2086.1372518177,0.0,0.0,0.0,172.97269769893262,0.0,20.78678615175646,0.0,0.0,0.0,3.6973864599991297,0.0,0.0,0.0,0.0,0.0,0.782258064516129,0.12096774193548387,0.0,0.08064516129032258,0.008064516129032258,0.0,0.008064516129032258,0.0,0.0,6,10,179,279,1
6330.33981284717,426.8470494914537,1225.1345609724822,231.61208113598497,2378.627453485997,0.0,335.4982367360368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2391.0795616526534,0.0,0.0,0.0,0.0,0.0,0.8405797101449275,0.11594202898550725,0.014492753623188406,0.0,0.0,0.0,0.028985507246376812,0.0,0.0,4,7,117,198,1
6087.688509616942,2957.9327538599373,5749.1596672716505,2528.9563296537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.96884458977147,0.0,280.55999775552,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,7,10,184,276,1
12589.317166558285,13454.236640000798,8961.437251557258,8661.807153236132,0.0,0.0,3627.8799150010277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391304347826086,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,1,12,23,362,0
4025.840755618632,1298.6923594213781,857.050680914176,244.0746661876803,2547.7795390424244,0.0,0.0,0.0,0.0,0.0,338.8439361296493,0.0,33.46402401910333,0.0,248.70257551327884,0.0,0.0,0.0,0.0,0.0,0.6587301587301587,0.20634920634920634,0.0,0.0,0.10317460317460317,0.007936507936507936,0.023809523809523808,0.0,0.0,7,10,199,296,1
1944.202044429437,326.9652673674472,1083.6880530153533,269.2367112487277,0.0,0.0,860.5081352499998,0.0,0.0,0.0,0.0,0.0,0.0058561640838341615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9506172839506173,0.0,0.037037037037037035,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,1,12,5,364,0
2090.5498368886365,586.0922743939366,1227.7925173637168,480.96025629000206,0.0,0.0,853.7163032943934,0.0,0.0,0.0,0.0,0.0,5.734381868872197,0.0,0.0,0.0,3.3066343616543095,0.0,0.0,0.0,0.8963414634146342,0.0,0.09146341463414634,0.0,0.0,0.006097560975609756,0.0,0.006097560975609756,0.0,1,12,2,366,1
11469.118690765124,3453.242043489979,5650.131845339331,53.52525167409468,0.0,0.0,5650.759707529057,0.0,0.0,0.0,0.0,0.0,55.97804661886077,0.0,112.24909127787537,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,8,9,222,259,0
2587.3787668713708,686.8423375218478,1579.9347123906584,682.0826030630109,0.0,0.0,1007.4440544807125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850746268656716,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,1,12,9,365,0
5362.057549021036,464.5908085738287,266.30338940626456,181.02996977206595,1553.1729477252325,0.0,0.0,0.0,2022.5977305865194,0.0,1510.4054128774114,0.0,9.578068425608095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6046511627906976,0.09302325581395349,0.0,0.09302325581395349,0.18604651162790697,0.023255813953488372,0.0,0.0,0.0,3,6,61,160,1
6751.6177671383975,341.23497285849083,1715.2550208759274,220.98897566449676,142.8845058881407,0.0,0.0,0.0,4214.296305157343,0.0,36.0648097687688,0.0,643.1171254482174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186991869918699,0.008130081300813009,0.0,0.032520325203252036,0.008130081300813009,0.032520325203252036,0.0,0.0,0.0,6,9,165,244,1
3108.271353048323,2253.582626779233,948.5389795075612,116.22260167110524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.7323735407617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5703125,0.0,0.0,0.0,0.0,0.4296875,0.0,0.0,0.0,6,9,152,246,0
907.8994627498789,447.98450369941133,630.2216602137555,360.83555149564233,0.0,0.0,139.56287680936444,0.0,0.0,0.0,0.0,0.0,138.11492572675894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9516129032258065,0.0,0.03225806451612903,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,7,10,202,293,1
1621.1119353844547,268.123036805005,484.5058899855189,159.63525256607454,596.1418287231915,0.0,0.0,0.0,352.4555934339884,0.0,179.31326732747343,0.0,0.0,0.0,0.0,0.0,8.695355914282393,0.0,0.0,0.0,0.8731707317073171,0.02926829268292683,0.0,0.03414634146341464,0.05853658536585366,0.0,0.0,0.004878048780487805,0.0,6,9,152,244,1
2070.2283804313465,566.3322068509854,1605.172943552661,470.279021393335,329.06064493867035,0.0,37.53606954632598,0.0,84.6196966436189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.839025750070048,0.0,0.0,0.0,0.9475982532751092,0.026200873362445413,0.017467248908296942,0.004366812227074236,0.0,0.0,0.0,0.004366812227074236,0.0,1,12,1,366,1
6825.1956935366015,1605.9456936799588,397.00873038313694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.3401722690439,0.0,5765.8467908844195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.15384615384615385,0.38461538461538464,0.0,0.0,0.0,8,8,221,232,0
300.5236907088111,314.89018909391524,152.16760534426632,141.61262693888366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.35608536454478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,7,7,183,183,0
19866.787652938357,19052.300921982853,10395.52297864108,421.24315652571335,292.2000753992297,0.0,4451.470856332108,0.0,0.0,0.0,0.0,0.0,2394.2922426165464,0.0,2333.3014999493903,0.0,0.0,0.0,0.0,0.0,0.5,0.07142857142857142,0.21428571428571427,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,7,10,202,292,0
4215.675471360578,1034.380768222807,1672.8215351534238,695.6779018270951,0.0,0.0,1960.9072025121181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.9467336950358,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,0.0,0.06521739130434782,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,3,5,90,147,0
1772.308377752539,912.504507587479,1062.4122705966477,736.7676976246046,73.50278146062689,0.0,599.8349742732255,0.0,0.0,0.0,36.558351422038825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384615384615385,0.007692307692307693,0.046153846153846156,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,1,12,2,365,1
26345.691719490023,17402.354827708794,7498.501429147069,0.0,2618.5436391224302,0.0,13626.369550714871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2602.277100505652,0.0,0.0,0.0,0.0,0.0,0.4,0.06666666666666667,0.4666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,10,12,292,358,1
6570.951287448613,603.5650674313347,486.74644090588043,41.84293190983338,3983.815929282614,0.0,0.0,0.0,110.93535841976431,0.0,0.0,0.0,209.31475222621955,0.0,1780.1388066141349,0.0,0.0,0.0,0.0,0.0,0.65,0.1,0.0,0.05,0.0,0.016666666666666666,0.18333333333333332,0.0,0.0,8,11,222,318,1
39636.03474368102,12434.488624380334,348.3559645199944,0.0,12255.182879231874,2181.1291748725985,0.0,0.0,27032.495899929152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.5,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,4,7,112,200,1
3870.290358296124,516.982957718621,1233.4611896385873,266.4699386689728,155.81812784854043,0.0,1003.4842751768749,0.0,0.0,0.0,0.0,0.0,72.41502613073797,0.0,1405.111739501383,0.0,0.0,0.0,0.0,0.0,0.7696629213483146,0.02247191011235955,0.1348314606741573,0.0,0.0,0.016853932584269662,0.056179775280898875,0.0,0.0,1,12,2,366,0
1803.178007832152,373.7099344166151,579.5951866246315,274.68530717634025,46.34800490700119,0.0,1166.2572855117307,0.0,0.0,0.0,0.0,0.0,2.320731107067568,0.0,0.0,0.0,8.656799681721052,0.0,0.0,0.0,0.9303482587064676,0.004975124378109453,0.04975124378109453,0.0,0.0,0.004975124378109453,0.0,0.009950248756218905,0.0,1,12,2,366,1
1323.875582831924,220.59874830943696,923.9562982022499,199.63351877275946,0.0,0.0,399.9192846296741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897959183673469,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,6,8,156,240,0
2717.4688238288823,1110.148070240319,2342.505030413232,930.7486835378631,0.0,0.0,0.0,0.0,117.43645222463631,0.0,45.59160364718149,0.0,0.0,0.0,211.93573754383283,0.0,0.0,0.0,0.0,0.0,0.9270833333333334,0.0,0.0,0.024305555555555556,0.017361111111111112,0.0,0.03125,0.0,0.0,4,7,97,188,1
6329.428860958372,6157.594150713888,3590.6969614062514,3750.753902775808,2738.73189955212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,13,350,1
24703.79007961177,471.6814726276616,607.6776178686383,131.68480414901694,24096.112461743134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8062015503875969,0.1937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,109,209,0
1135.509762800302,188.98814043134547,385.20432043547515,140.46387976434414,0.0,0.0,511.29666303975563,0.0,239.00877932507126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.075,0.025,0.0,0.0,0.0,0.0,0.0,1,12,2,366,1
1747.0692414388484,518.0504626909361,871.1710332429425,283.24523473759217,62.60411159411171,0.0,356.802984807138,0.0,429.75281505763314,0.0,0.0,0.0,0.0,0.0,9.60315267335404,0.0,17.135144063669102,0.0,0.0,0.0,0.727810650887574,0.0650887573964497,0.023668639053254437,0.15384615384615385,0.0,0.0,0.005917159763313609,0.023668639053254437,0.0,1,12,2,365,1
1301.7252076079078,333.4769913981317,1017.9327296582782,326.9948781163801,0.0,0.0,283.79247794962976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731543624161074,0.0,0.026845637583892617,0.0,0.0,0.0,0.0,0.0,0.0,1,12,13,366,0
21123.661633144744,18587.34981291573,1376.659166468269,0.0,19747.002466676477,18472.02244290958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,49,153,0
4633.532489065022,109.03708268214272,73.88294503997966,48.63068141921107,2242.344847920009,0.0,2317.304696105033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,11,12,335,341,0
4871.545458241192,3146.35705862573,3723.4820152061466,16.952083361636912,449.47957980367573,0.0,698.5838632313701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,3,4,72,116,0
1231.8254051206725,221.38521566626787,1226.0348030296761,220.18348623853208,0.0,0.0,5.790602090996258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872611464968153,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.0,0.0,2,4,32,118,1
4280.918035407752,1109.6575608059295,3212.519101376431,862.8312756228697,1068.3989340313206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,1,366,1
3149.342386995615,1122.7313635699272,2331.6813620145767,1042.4480258647782,482.61136875595776,0.0,283.95328338603383,0.0,0.0,0.0,18.730718795972134,0.0,0.0,0.0,0.0,0.0,32.36565404307442,0.0,0.0,0.0,0.9696969696969697,0.005050505050505051,0.005050505050505051,0.0,0.005050505050505051,0.0,0.0,0.015151515151515152,0.0,5,8,140,232,1
3813.049497926691,294.7209575068701,1866.3533848055113,261.007511321319,0.0,0.0,1939.7646720704731,0.0,0.0,0.0,6.931441050706482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9562043795620438,0.0,0.0364963503649635,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0,1,12,1,365,1
1778.0240152821766,612.281860869959,844.7811795687205,437.8170475003828,526.5977860837662,0.0,0.0,0.0,12.26799891746955,0.0,394.3770507122202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8789473684210526,0.015789473684210527,0.0,0.010526315789473684,0.09473684210526316,0.0,0.0,0.0,0.0,6,9,170,262,1
1788.0924731234084,377.1270172287228,1057.3396245907225,241.1633003097615,0.0,0.0,7.660300738807944,0.0,0.0,0.0,0.0,0.0,686.6903751670357,0.0,0.0,0.0,36.40217262684237,0.0,0.0,0.0,0.8700564971751412,0.0,0.005649717514124294,0.0,0.0,0.0903954802259887,0.0,0.03389830508474576,0.0,5,8,126,214,0
